depth,d18O,dD,dxs,CH4,CO,CO2,concentration,XL,large,medium,small,total_counts,small_percentage,large_percentage,XL_percentage,flow_rate
28.54,-38.53820619,-305.8824273,2.423222207,430.5320297,0.095071429,40.3145,16919.59938,,,,,,,,,0.057115614
28.56,-38.58469427,-306.1113479,2.566206227,431.5566921,0.102931034,44.65358621,15295.87956,,,,,,,,,0.057538433
28.58,-38.45242602,-306.1831719,1.436236229,433.4283224,0.111428571,40.36785714,14571.57971,,,,,,,,,0.056572924
28.6,-38.62337737,-306.158408,2.828611011,436.2117725,0.111142857,43.37489286,13188.49073,,,,,,,,,0.056710117
28.62,-38.6550447,-306.1385498,3.101807742,440.7086139,0.110275862,39.54024138,13014.92314,,,,,,,,,0.054725193
28.64,-38.69971824,-305.9254308,3.672315145,448.3987704,0.120821429,41.38175,11771.87884,,,,,,,,,0.056190374
28.66,-38.55300209,-305.7610204,2.662996303,456.6518427,0.118931034,44.49544828,11488.58952,,,,,,,,,0.057518568
28.68,-38.35333514,-305.8308811,0.995800003,463.2563758,0.12475,48.40535714,11766.66534,,,,,,,,,0.056903567
28.7,-38.47535625,-305.6864587,2.116391247,468.221449,0.122214286,43.59367857,11176.94481,,,,,,,,,0.056389848
28.72,-38.52602645,-305.5738493,2.634362259,468.9996736,0.123068966,47.11510345,11556.40956,,,,,,,,,0.057613766
28.74,-38.49782041,-305.7350924,2.247470851,465.9645975,0.120928571,45.77371429,12054.6271,,,,,,,,,0.055591825
28.76,-38.53472626,-305.8129763,2.464833827,462.1279501,0.118714286,41.60278571,12036.9185,,,,,,,,,0.056480292
28.78,-38.57089885,-305.703769,2.863421775,457.5960886,0.112172414,44.55534483,11880.4423,,,,,,,,,0.057660187
28.8,-38.58361922,-305.7988483,2.870105482,452.6491739,0.114,41.36671429,12465.78505,,,,,,,,,0.05638662
28.82,-38.45242602,-305.6058272,2.01358098,448.3611562,0.098,42.02021429,14206.40479,,,,,,,,,0.056538585
28.84,-38.46243081,-305.9545361,1.744910376,444.9214033,0.123655172,44.22358621,14589.68803,,,,,,,,,0.057234725
28.86,-38.42101348,-305.8010364,1.56707139,442.230043,0.105892857,46.26289286,13504.0353,,,,,,,,,0.057319251
28.88,-38.54806184,-306.0243468,2.360147891,441.7034444,0.102142857,41.99010714,13925.29778,,,,,,,,,0.056152926
28.9,-38.3923973,-306.2560501,0.883128363,443.396083,0.055,38.849,12979.60085,,,,,,,,,0.054316
28.92,-38.50047272,-306.2649198,1.738861986,445.2976893,0.096583333,45.14188889,11532.97143,,,,,,,,,0.057230905
28.94,-38.54798557,-306.0335435,2.350341038,450.4173986,0.107638889,47.33402778,9833.66538,,,,,,,,,0.056394607
28.96,-38.61625934,-305.8217666,3.108308188,455.3323196,0.103388889,48.47038889,9178.264987,,,,,,,,,0.057160872
28.98,-38.49531215,-305.7195261,2.242971113,462.9855536,0.1056,47.98577143,10341.1032,,,,,,,,,0.056258547
29,-38.54757035,-305.6034565,2.777106358,474.0558279,0.088,45.94691667,6728.733655,,,,,,,,,0.057545284
29.02,-38.48605871,-305.1364598,2.752009858,491.6968835,0.090638889,42.40286111,5863.732448,,,,,,,,,0.055967598
29.04,-38.42371663,-305.3044127,2.085320392,510.8909872,0.083457143,44.75188571,7704.38913,,,,,,,,,0.057519877
29.06,-38.49329538,-305.3391763,2.607186667,525.9550527,0.071694444,46.77238889,10558.54104,,,,,,,,,0.05670035
29.08,-38.54774831,-305.5540053,2.827981154,532.5375362,0.070638889,46.12963889,15730.20075,,,,,,,,,0.056757852
29.1,-38.73957921,-305.7024542,4.214179454,530.0591789,0.058514286,46.85222857,15331.40711,,,,,,,,,0.057029915
29.12,-38.68198249,-305.8147566,3.641103286,520.4550222,0.06725,48.45988889,15367.25252,,,,,,,,,0.057046598
29.14,-38.68346541,-305.8602975,3.607425794,502.9894995,0.0585,48.43580556,18599.99251,,,,,,,,,0.056512757
29.16,-38.68558105,-305.7811533,3.703495047,487.9914678,0.058685714,46.84054286,22657.35707,,,,,,,,,0.057088752
29.18,-38.6606284,-305.845753,3.439274162,473.6755067,0.055694444,51.93427778,26323.6826,,,,,,,,,0.056359613
29.2,-38.63132584,-306.1140865,2.936520201,470.9840023,0.072416667,58.60875,22203.90163,,,,,,,,,0.056771274
29.22,-38.70689559,-306.0962517,3.558913062,509.8979726,0.072171429,69.893,18815.30006,,,,,,,,,0.056146881
29.24,-38.50272677,-306.2676856,1.754128496,579.8729058,0.082888889,85.91352778,19234.89147,,,,,,,,,0.057105556
29.26,-38.73014782,-306.3173753,3.523807312,626.2428445,0.101027778,94.10472222,35493.92801,,,,,,,,,0.055941095
29.28,-38.79996383,-306.4873309,3.912379708,635.9807406,0.091428571,93.07928571,28663.04494,,,,,,,,,0.056166991
29.3,-38.80316694,-306.4094107,4.015924814,619.1922734,0.090555556,91.60061111,17743.25223,,,,,,,,,0.055968132
29.32,-38.75630658,-306.5592426,3.491210044,586.1043234,0.092027778,92.15922222,14490.32581,,,,,,,,,0.055475239
29.34,-38.83068999,-306.5733102,4.072209743,546.789971,0.079285714,91.86302857,14210.72776,,,,,,,,,0.057444436
29.36,-38.76425505,-306.740357,3.373683388,511.5321002,0.083972222,89.52416667,13788.53503,,,,,,,,,0.056549177
29.38,-38.84083319,-306.7859456,3.940719933,485.231422,0.067861111,85.61930556,13210.81848,,,,,,,,,0.056897923
29.4,-38.8858632,-307.2693896,3.817516005,468.9436415,0.073514286,81.67471429,14132.25492,,,,,,,,,0.055978148
29.42,-38.95881453,-307.4473135,4.223202749,459.1940432,0.072083333,79.20880556,14146.63132,,,,,,,,,0.057169752
29.44,-38.95733161,-307.9117827,3.746870131,452.9041146,0.066444444,76.44986111,16715.40484,,,,,,,,,0.05647651
29.46,-38.68951573,-307.6991474,1.816978483,451.3402001,0.065371429,74.79151429,19936.43847,,,,,,,,,0.057005957
29.48,-38.96213628,-308.0587057,3.638384524,450.7684644,0.066,72.55405556,67708.92043,,,,,,,,,0.056444214
29.5,-38.67154271,-307.9093507,1.462990954,449.1009019,0.07425,71.27516667,52446.83581,,,,,,,,,0.057195154
29.52,-38.96872046,-307.5801212,4.169642467,448.2106994,0.076885714,70.73005714,32439.4775,,,,,,,,,0.056888749
29.54,-38.7893461,-307.5477419,2.767026963,449.8615444,0.082722222,69.25113889,46108.5905,,,,,,,,,0.057089282
29.56,-38.87956713,-307.1848932,3.851643902,455.1275312,0.088805556,68.12005556,22089.4438,,,,,,,,,0.056449752
29.58,-38.71656425,-307.0307695,2.701744497,458.501942,0.077571429,66.33285714,18939.90969,,,,,,,,,0.056330667
29.6,-38.90655633,-306.8739754,4.378475279,461.6515036,0.09,65.81353333,17704.56166,,,,,,,,,0.054881414
29.64,-38.75463582,-306.8524686,3.184617957,460.3388229,0.088173913,65.59617391,14711.11754,,,,,,,,,0.055716741
29.66,-38.66844241,-306.4015965,2.945942819,460.2109234,0.088137931,65.81551724,13812.01468,,,,,,,,,0.057494235
29.68,-38.80113322,-306.3213196,4.087746138,456.2601363,0.08,65.17957143,12572.35161,,,,,,,,,0.057311864
29.7,-38.62885826,-305.9168381,3.114027948,451.4584902,0.090137931,64.02893103,15108.87626,,,,,,,,,0.055212824
29.72,-38.58506712,-305.5371105,3.14342641,446.6685176,0.094464286,63.33203571,12849.42847,,,,,,,,,0.056301
29.74,-38.44459619,-305.3772463,2.179523219,442.4155199,0.089241379,62.67803448,12798.53924,,,,,,,,,0.058446431
29.76,-38.52054557,-305.3929829,2.771381613,442.7566417,0.089,63.23192857,11894.49829,,,,,,,,,0.05668721
29.78,-38.5000575,-305.1165676,2.883892395,446.1925035,0.085931034,64.02517241,12855.90843,,,,,,,,,0.056663242
29.8,-38.76231341,-305.2329588,4.865548448,449.5271961,0.097142857,65.42778571,12211.44774,,,,,,,,,0.057399716
29.82,-38.50369278,-304.9692427,3.060299531,449.4973641,0.091517241,64.87134483,11756.67697,,,,,,,,,0.056568941
29.84,-38.57187447,-304.9021397,3.672856052,447.9474001,0.102178571,64.84553571,11682.36938,,,,,,,,,0.057252309
29.86,-38.51628266,-304.7729594,3.357301852,445.0511074,0.089964286,63.57117857,10795.03407,,,,,,,,,0.055633519
29.88,-38.53724921,-304.8440241,3.453969616,444.848769,0.104034483,61.64427586,10091.53369,,,,,,,,,0.056091307
29.9,-38.66748543,-305.1872876,4.152595859,443.99791,0.087785714,60.6985,9889.256116,,,,,,,,,0.057795025
29.92,-38.4802965,-304.8816421,2.960729855,445.2845748,0.096586207,60.45982759,9780.794194,,,,,,,,,0.055166065
29.94,-38.63416514,-305.089021,3.984300105,447.7593291,0.0935,59.984,10687.32773,,,,,,,,,0.056013407
29.96,-38.36452683,-305.0198997,1.89631488,451.3495388,0.101241379,59.69227586,11255.75525,,,,,,,,,0.056118954
29.98,-38.35716305,-305.0360061,1.821298385,453.7775997,0.101678571,59.16471429,10859.26597,,,,,,,,,0.058153086
30,-38.40596901,-304.998378,2.2493741,455.9618168,0.10462069,58.97675862,12736.63691,,,,,,,,,0.056484536
30.02,-38.42744513,-305.0908645,2.328696539,456.2977505,0.090464286,58.57357143,12937.27579,,,,,,,,,0.057271531
30.04,-38.51758763,-305.142106,2.998595088,456.4702569,0.101896552,58.97134483,12988.63371,,,,,,,,,0.057002431
30.06,-38.54834147,-305.2465073,3.140224488,456.8243491,0.095392857,59.23707143,14397.8971,,,,,,,,,0.056911333
30.08,-38.65199976,-305.4546705,3.76132755,455.8528654,0.094758621,58.74151724,14280.18859,,,,,,,,,0.057695358
30.1,-38.81138657,-305.8430757,4.648016861,456.0720653,0.101892857,59.80778571,17122.78032,,,,,,,,,0.056611059
30.12,-38.65887262,-305.5442645,3.726716454,455.8528654,0.09762069,59.8002069,15852.15844,,,,,,,,,0.055967852
30.14,-38.55430085,-306.0169231,2.417483665,454.2665841,0.09975,59.46264286,16537.63426,,,,,,,,,0.056239634
30.16,-38.67772014,-306.2517037,3.170057383,454.1459593,0.118034483,58.57437931,17793.93903,,,,,,,,,0.056704568
30.18,-38.53516126,-306.1732404,2.108049669,454.3041983,0.100607143,57.77739286,16744.15328,,,,,,,,,0.05706566
30.2,-38.59261732,-306.0964356,2.644502926,454.0370079,0.101689655,57.77624138,15553.15135,,,,,,,,,0.056764531
30.22,-38.74021588,-306.0623146,3.859412464,432.2622824,0.121214286,52.30921429,12925.92802,,,,,,,,,0.056227059
30.24,-38.63689316,-306.2411377,2.854007525,432.5735723,0.116586207,53.39437931,14486.71409,,,,,,,,,0.056820136
30.26,-38.71463842,-306.6749244,3.042183026,434.93289,0.120821429,50.70103571,15393.41975,,,,,,,,,0.056350418
30.28,-38.94379153,-306.8778221,4.672510188,438.092482,0.113642857,50.70232143,16158.68232,,,,,,,,,0.055692432
30.3,-38.90553099,-307.2289489,4.015299021,439.4738308,0.108448276,53.41306897,15917.10652,,,,,,,,,0.056052543
30.32,-38.70698259,-307.0336498,2.622210943,438.4310098,0.106964286,50.84332143,15063.5484,,,,,,,,,0.056739765
30.34,-39.0397567,-307.271213,5.046840562,438.4206334,0.120241379,55.20262069,14644.54754,,,,,,,,,0.056375802
30.36,-38.80650846,-307.1238032,3.328264502,437.2273556,0.117714286,53.65625,13379.41246,,,,,,,,,0.055576536
30.38,-38.66705044,-307.2714478,2.064955686,437.6216561,0.100206897,53.3342069,12487.36295,,,,,,,,,0.056414123
30.4,-38.89481158,-307.2225793,3.9359133,438.9952226,0.117642857,55.37996429,14697.70951,,,,,,,,,0.054778418
30.42,-38.83260791,-307.8121587,2.848704559,438.7111706,0.110068966,56.17524138,17184.67582,,,,,,,,,0.057808704
30.44,-38.92762231,-307.8769986,3.543979823,436.4374576,0.111785714,53.11060714,21250.32232,,,,,,,,,0.056323935
30.46,-38.9641491,-307.9075577,3.805635106,432.6462066,0.105827586,55.69182759,16774.27416,,,,,,,,,0.05693016
30.48,-38.86983068,-307.9640747,2.994570773,429.5540607,0.115928571,53.84707143,15819.73996,,,,,,,,,0.056872601
30.5,-38.79450272,-308.1224152,2.233606518,428.4334172,0.124448276,55.21844828,15536.61836,,,,,,,,,0.056126753
30.52,-38.94222557,-308.2084422,3.329362344,428.237564,0.130928571,57.387,16329.32454,,,,,,,,,0.056534975
30.54,-38.92352097,-308.4573059,2.930861859,428.3244658,0.133103448,56.98627586,19071.93755,,,,,,,,,0.055887137
30.56,-38.83939376,-308.4107804,2.304369717,428.237564,0.122142857,56.90989286,18065.86452,,,,,,,,,0.057625593
30.58,-38.78817671,-308.3084822,1.996931453,429.2687117,0.123137931,56.47503448,18836.91509,,,,,,,,,0.056258471
30.6,-38.86266181,-308.5096319,2.391662592,429.3358984,0.13285,55.25515,22061.90061,,,,,,,,,0.056274017
30.72,-39.00021318,-308.4059168,3.595788589,429.1502031,0.119789474,57.56242105,25790.0012,,,,,,,,,0.057363083
30.74,-38.76966925,-308.4052044,1.752149577,426.0311706,0.122609756,56.84941463,18761.48785,,,,,,,,,0.056378835
30.76,-38.89067167,-308.3755761,2.749797205,420.1743658,0.129707317,57.10219512,16007.72518,,,,,,,,,0.057293667
30.78,-38.80373352,-308.4080262,2.021842018,415.1909443,0.126,58.6837561,14880.14297,,,,,,,,,0.056402667
30.8,-38.78420394,-308.6480189,1.62561259,412.647858,0.126414634,59.50739024,21002.74089,,,,,,,,,0.056335477
30.82,-38.8328254,-308.7447618,1.917841437,414.9597546,0.119,60.14936585,17560.03736,,,,,,,,,0.057285643
30.84,-39.01162909,-309.2120417,2.88099097,417.0924792,0.12085,59.4468,16653.04332,,,,,,,,,0.056844497
30.86,-39.03133867,-310.0226052,2.228104166,415.4221339,0.128512195,58.44897561,18747.6656,,,,,,,,,0.056683784
30.88,-39.07620271,-310.8124396,1.797182017,408.589195,0.135756098,57.62178049,19952.10271,,,,,,,,,0.056460088
30.9,-39.02908871,-311.2341815,0.998528181,398.0315338,0.141878049,57.1024878,20937.96884,,,,,,,,,0.056605601
30.92,-39.17743126,-311.5140727,1.905377355,386.1124224,0.146170732,55.27412195,23436.38826,,,,,,,,,0.056942108
30.94,-39.06882287,-311.6330601,0.917522861,375.7088876,0.155609756,54.87156098,26842.26404,,,,,,,,,0.056743908
30.96,-39.26245373,-311.7276969,2.371932918,369.0557629,0.162365854,55.36029268,22808.76699,,,,,,,,,0.057660714
30.98,-39.06306299,-311.4381428,1.06636109,366.6411153,0.165146341,57.703,23390.49162,,,,,,,,,0.056698301
31,-39.00861415,-310.9278778,1.141035374,368.850261,0.156804878,57.54526829,19801.41816,,,,,,,,,0.05735037
31.02,-39.06427153,-310.430343,2.083829291,377.4299662,0.155512195,57.90343902,20809.8595,,,,,,,,,0.056317007
31.04,-38.98858958,-309.3266479,2.582068773,386.2408611,0.157170732,56.97878049,16667.64341,,,,,,,,,0.056314484
31.06,-38.73668495,-307.67535,2.218129595,392.5857329,0.155097561,57.25073171,11841.24353,,,,,,,,,0.056736465
31.08,-38.46156083,-305.538387,2.154099568,397.1067752,0.147170732,57.28426829,8387.413959,,,,,,,,,0.056966667
31.1,-38.33457354,-302.3860311,4.290557204,400.3729713,0.1464,58.48095,7499.741508,,,,,,,,,0.056822633
31.12,-37.98081841,-299.6667828,4.179764471,398.1342848,0.140170732,58.26041463,7909.631357,,,,,,,,,0.056887915
31.14,-37.93934697,-298.292371,5.222404786,395.3856966,0.143243902,57.52839024,6076.790011,,,,,,,,,0.056891003
31.16,-37.90937761,-297.9621187,5.31290223,402.860829,0.121609756,57.77470732,6994.884691,,,,,,,,,0.056386098
31.18,-37.88354816,-298.08642,4.981965293,422.1523218,0.119121951,57.4245122,55695.89931,,,,,,,,,0.056040137
31.2,-37.98097108,-298.7378083,5.109960402,445.7850428,0.107390244,58.10092683,35222.52845,,,,,,,,,0.057088168
31.22,-38.10246046,-299.3437696,5.475914059,466.6948633,0.097317073,58.90478049,19046.27999,,,,,,,,,0.056702248
31.24,-38.26329506,-300.0815724,6.024788073,484.2909653,0.079073171,60.09029268,14625.49421,,,,,,,,,0.056848168
31.26,-38.15930228,-300.618861,4.655557238,493.8981801,0.077268293,60.14426829,12726.87049,,,,,,,,,0.056384863
31.28,-38.17640191,-301.0487787,4.362436622,498.9329772,0.069170732,60.22278049,16228.72102,,,,,,,,,0.05612466
31.3,-38.24057054,-301.1492399,4.775324419,505.3035367,0.066463415,61.58829268,8518.457031,,,,,,,,,0.056516222
31.32,-38.36844174,-301.4950803,5.452453631,511.8282228,0.062365854,62.31821951,6490.955272,,,,,,,,,0.05671596
31.34,-38.37939258,-301.7109113,5.32422938,515.655696,0.071804878,62.67058537,6197.853395,,,,,,,,,0.056482856
31.36,-38.21735104,-302.0142123,3.724595974,520.384809,0.06135,63.289725,7255.916753,,,,,,,,,0.057218627
31.38,-38.36611786,-302.4334942,4.495448672,536.0774495,0.063926829,68.71768293,7349.055002,,,,,,,,,0.056187414
31.4,-38.53153433,-302.6219721,5.630302542,554.8294998,0.048463415,73.36719512,9159.212839,,,,,,,,,0.056202771
31.42,-38.69841327,-303.4885001,6.098806062,559.453293,0.06304878,73.16987805,9992.065097,,,,,,,,,0.055885886
31.44,-38.62265739,-304.2620915,4.719167612,554.6496856,0.060146341,70.99665854,10080.76204,,,,,,,,,0.055992503
31.46,-38.62616731,-304.959315,4.050023539,542.1911316,0.054682927,69.17373171,9325.893721,,,,,,,,,0.056778175
31.48,-38.75391959,-305.3971191,4.634237622,529.1160719,0.061829268,67.94004878,11110.91227,,,,,,,,,0.055996928
31.5,-38.73780993,-305.9422941,3.960185374,517.6079643,0.051,66.36141463,8704.00673,,,,,,,,,0.056947098
31.52,-38.96294977,-306.0521107,5.651487411,511.4942821,0.052829268,66.04892683,8083.545869,,,,,,,,,0.057391926
31.54,-38.9078163,-306.3999227,4.862607698,505.3806,0.057097561,67.10570732,9272.246909,,,,,,,,,0.056770314
31.56,-38.8797369,-306.119485,4.918410222,502.1696324,0.049512195,70.78302439,10282.70641,,,,,,,,,0.056202492
31.58,-38.80742344,-306.2420861,4.217301503,498.650412,0.045512195,73.53473171,10601.58714,,,,,,,,,0.05640466
31.6,-38.71517541,-306.8138505,2.907552765,496.6467683,0.049341463,75.93356098,13578.21504,,,,,,,,,0.056696545
31.62,-38.79819703,-307.6453329,2.740243418,497.1618075,0.053775,76.628525,28032.76015,,,,,,,,,0.056397386
31.64,-38.81345332,-308.1657543,2.341872221,498.9072894,0.048756098,76.46712195,20263.41709,,,,,,,,,0.056705199
31.66,-38.82412559,-308.0942641,2.498740556,507.8645753,0.074,67.33511111,13999.20143,0,0.997827492,63.86095949,665.5509372,730.4097242,91.12021858,0.136612022,0,0.056078222
31.68,-38.85710475,-308.1309738,2.725864254,534.1954545,0.077181818,38.33654545,15257.21667,0.333469334,3.599649834,54.75456307,798.6664383,857.3541205,93.12264216,0.425939757,0.040996116,0.054910567
31.7,-38.79474082,-308.4665783,1.8913483,534.0045455,0.063333333,38.67251515,17481.2001,0.251818243,2.692003503,51.89802095,869.5476182,924.3894609,94.06868567,0.288366181,0.026923346,0.054267556
31.72,-38.89082798,-308.8037288,2.322895025,528.9136364,0.075787879,41.14666667,16748.18734,0.089741348,2.757317079,48.89720647,869.6187484,921.3630132,94.38897407,0.299195737,0.009509429,0.055063788
31.74,-38.8378049,-308.9437573,1.758681931,516.4727273,0.089909091,47.89942424,16438.93271,0.152192263,1.550077958,45.21719582,850.4465133,897.3659793,94.76848124,0.174250674,0.016949534,0.054926222
31.76,-38.7247531,-309.0313855,0.766639327,502.7272727,0.100393939,47.32848485,18950.82619,0.214521055,2.276638108,53.49288438,940.771633,996.7556766,94.39325122,0.23263718,0.021772951,0.054485143
31.78,-38.85209091,-309.0901908,1.726536466,489.0454545,0.105121212,50.05139394,19832.84292,0.102985546,2.045487971,51.50981076,993.921683,1047.579967,94.88009335,0.195040807,0.009619657,0.05471218
31.8,-38.91816371,-309.2612508,2.08405886,475.3636364,0.108909091,48.52139394,16223.97479,0.049387276,1.647934556,44.51333464,840.794484,887.0051405,94.79443649,0.184987794,0.004583161,0.053780825
31.82,-38.84151377,-309.4587594,1.273350714,462.9227273,0.131818182,48.91278788,14392.3246,0.055978581,1.092828361,41.92360028,737.9936196,781.0660268,94.47502279,0.140562301,0.006798672,0.054109056
31.84,-38.98073369,-309.5059141,2.339955405,448.6681818,0.136424242,44.1509697,15153.2318,0.197295733,1.946239512,48.5144079,922.1469583,972.8049015,94.82034347,0.199708551,0.018758795,0.054208053
31.86,-38.97606327,-309.5177856,2.290720493,435.5590909,0.150454545,46.53936364,24804.28453,0.155857082,2.401828288,60.82464289,1175.119592,1238.50192,94.59743469,0.204567736,0.014208962,0.054216286
31.88,-39.06219143,-309.5759836,2.921547837,422.0363636,0.161393939,48.15609091,17743.6087,0.273482835,4.204563191,61.5715638,1057.018224,1123.067834,93.88638547,0.379569305,0.023731014,0.053975915
31.9,-38.96665373,-309.2976936,2.435536263,410.0090909,0.154484848,46.42972727,10687.26866,0.009441814,1.90023378,34.28787719,587.9148163,624.1123691,94.18154385,0.304033824,0.00181475,0.05434764
31.92,-38.89539157,-309.1662206,1.996911966,402.3409091,0.149212121,45.76363636,9267.612739,0.043552579,1.813170185,28.04906364,491.5217523,521.4275387,94.28252046,0.345565164,0.008312525,0.054650085
31.94,-39.0173416,-309.2701407,2.868592106,400.7181818,0.150121212,43.82081818,10926.40251,0.106826212,2.399561086,30.97048996,555.8115022,589.2883794,94.30710308,0.408842278,0.017909836,0.054641481
31.96,-39.01596794,-309.1482783,2.979465178,407.1454545,0.155575758,46.62569697,12778.47092,0.049914756,2.230667584,38.04373093,650.2351228,690.559436,94.16233554,0.322067507,0.007309942,0.054302656
31.98,-38.90257273,-308.7406166,2.479965218,419.34375,0.16321875,41.68159375,14647.86236,0.109624647,3.243973122,43.01597437,715.9919662,762.3615384,93.92777947,0.427215418,0.014011185,0.053476381
32,-39.01363273,-308.8550799,3.253981872,432.7909091,0.143363636,41.57363636,26021.25832,0.047071569,2.170585504,41.3758212,988.0005281,1031.594006,93.9910415,0.325944885,0.006374705,0.05487837
32.02,-38.99330264,-308.7708751,3.175545946,444.6272727,0.139090909,39.12306061,18672.96635,1.004402147,12.68026814,91.84006557,869.4546153,974.9793511,90.52093845,1.024772377,0.064763638,0.054095905
32.04,-38.96163989,-308.9365792,2.756539954,450.6727273,0.143878788,40.81427273,21176.06375,0.873004599,12.96099007,106.3593755,987.8893918,1108.082762,89.40375171,1.104988387,0.068605377,0.054008593
32.06,-39.03293258,-309.0154832,3.247977414,451.15,0.134272727,44.91521212,14080.85945,0.157073052,6.538577006,59.9618087,686.8260061,753.4834649,91.14220411,0.871092993,0.020845944,0.053887333
32.08,-39.08829087,-309.1630763,3.543250658,450.1636364,0.133727273,45.1250303,13710.82446,0.309361134,4.906333858,55.1867652,663.9241599,724.3266201,91.68295504,0.679862888,0.043533213,0.053163344
32.1,-38.90779262,-309.278147,1.984193926,447.1090909,0.109151515,45.99887879,11975.37008,0.050581976,4.177805983,45.16186476,600.4254814,649.8157341,92.39825327,0.645127949,0.007564297,0.054632178
32.12,-38.97640668,-309.3034361,2.507817368,446.7909091,0.109909091,47.07369697,11219.15166,0.27917644,4.45094341,47.05978972,548.7454734,600.5353829,91.36199468,0.744286106,0.047542126,0.053988794
32.14,-39.00387978,-309.4101691,2.620869098,448.3818182,0.103424242,45.6710303,11142.62638,0.224577732,4.673459743,47.81640465,538.2265051,590.9409473,91.08718552,0.795299145,0.036840379,0.053490667
32.16,-39.06212275,-309.4866989,3.010283086,448.5090909,0.108272727,44.08657576,10586.70028,0.075843196,4.160986066,41.92786835,527.0304069,573.1951045,91.92358653,0.724611458,0.013172883,0.054465302
32.18,-39.11477188,-309.31805,3.600125099,449.5909091,0.115939394,43.27769697,10657.86416,0.240670805,3.031737714,40.47984576,508.2270674,551.9793216,92.08524354,0.549818095,0.044379141,0.053588349
32.2,-38.98457993,-309.3821193,2.494520154,450.9590909,0.097727273,43.73009091,10817.3546,0.198730896,2.098673574,37.97885988,527.5701323,567.8463966,92.89448259,0.371043453,0.035296925,0.054700603
32.22,-39.07421091,-309.143088,3.450599247,452.2318182,0.102727273,46.16863636,11879.46135,0,2.869932555,37.66506221,578.0069823,618.541977,93.44040378,0.465924722,0,0.054055016
32.24,-39.0754472,-308.9771631,3.626414457,452.55,0.101121212,46.75045455,11462.51215,0.096844627,3.418446065,45.72912802,583.5288657,632.7732844,92.24053654,0.538290007,0.015017182,0.055420067
32.26,-39.05676549,-308.8826329,3.571491061,450.5772727,0.101727273,44.13824242,11091.70765,0.157718213,3.066468266,44.50404982,559.0423013,606.7705376,92.14247658,0.504532,0.025999994,0.055046455
32.28,-38.97688746,-308.8304535,2.984646182,444.3727273,0.101575758,39.54933333,11506.01263,0.079056308,1.865371366,38.5768761,574.2005668,614.7218705,93.39968988,0.304144022,0.013041898,0.054693344
32.3,-38.96431852,-308.8446441,2.869904062,438.9,0.090030303,40.87130303,18495.41335,0.113533812,2.091477079,43.6488975,862.88385,908.7377584,94.12073206,0.289290432,0.008816198,0.054883386
32.32,-38.84487922,-308.7226161,2.036417679,437.5636364,0.105484848,40.54324242,18600.55259,0.131711054,2.297775273,51.11641903,926.9263968,980.4723022,94.53800177,0.237332634,0.013304007,0.054745238
32.34,-38.91891922,-308.5183711,2.832982656,440.3,0.094454545,44.69418182,20310.54624,0.175480877,2.324398205,54.81161542,985.4543291,1042.765824,94.50219319,0.223449381,0.016756642,0.05336345
32.36,-38.70002732,-308.2329582,1.367260306,444.3727273,0.12069697,41.40866667,20118.25199,0.056231133,2.586041911,57.04407102,993.0907035,1052.777048,94.33386907,0.245872944,0.005300148,0.054015756
32.38,-38.77791355,-308.1433422,2.079966173,446.9818182,0.111333333,51.01221212,22483.36884,1.41914918,9.004834326,76.01178284,1123.706104,1210.14187,92.90178398,0.731805194,0.115682693,0.054531026
32.4,-38.68821388,-307.7363983,1.769312777,449.05,0.113060606,47.98381818,20992.3492,0.507154467,4.853877932,63.70323919,1035.02394,1104.088212,93.7553445,0.434331578,0.045124944,0.055423968
32.42,-38.79934256,-307.279318,3.115422517,450.3227273,0.111484848,52.54048485,19953.8064,0.046936095,2.57256472,59.10696238,1003.770576,1065.497039,94.19521174,0.242766773,0.004166146,0.055099228
32.44,-38.49940502,-307.0815241,0.913716038,448,0.114939394,52.6189697,21236.06632,0.100616243,2.882767617,61.06184346,1078.210588,1142.255816,94.39442388,0.252145011,0.008683636,0.054073968
32.46,-38.75998735,-306.5551566,3.524742214,445.2328125,0.11559375,53.7305625,20360.34176,0.104427794,2.688460308,59.99041584,1032.358447,1095.141751,94.26730451,0.244816009,0.009958242,0.054916423
32.48,-38.49318721,-306.4222413,1.523256391,440.7465517,0.118517241,51.24131034,18694.85072,0.110662726,2.26073727,56.39148245,964.2846397,1023.047522,94.25413118,0.221593618,0.010978009,0.054834543
32.52,-38.57422342,-306.2186318,2.375155543,438.1416667,0.134555556,47.30366667,20227.30513,0.033145918,2.260446856,54.16971653,953.2792661,1009.742575,94.4186386,0.22274971,0.003343363,0.0551552
32.54,-38.50411742,-305.9763459,2.056593444,434.5455882,0.120852941,47.68967647,17374.86444,0.175667917,2.146603085,54.33540875,919.1620068,975.8196865,94.18251126,0.220695862,0.017905245,0.054099977
32.56,-38.59278303,-305.8402531,2.902011076,433.0323529,0.114617647,46.696,17132.38508,0.534847462,4.819510045,52.09481869,856.891883,914.3410592,93.87940378,0.47954834,0.048027204,0.055542129
32.58,-38.35926551,-305.3596446,1.514479509,433.0323529,0.122058824,46.29564706,24718.19823,2.222035304,18.14223778,109.6922293,1235.393784,1365.450287,90.52604878,1.313040413,0.159164639,0.054382491
